geo_id,year,student_enrollment,female_student_enrollment,male_student_enrollment,num_teachers,st_ratio
ZAF-000549,2022,1003,,,31,32.354838709677416
ZAF-000550,2022,1190,,,33,36.06060606060606
ZAF-000551,2022,1072,,,32,33.5
ZAF-000552,2022,750,,,27,27.77777777777778
ZAF-000553,2022,757,,,29,26.103448275862068
ZAF-000554,2022,438,,,14,31.285714285714285
ZAF-000555,2022,559,,,21,26.61904761904762
ZAF-000556,2022,588,,,26,22.615384615384617
ZAF-000557,2022,1018,,,42,24.238095238095237
ZAF-000558,2022,1021,,,34,30.029411764705884
ZAF-000559,2022,86,,,6,14.333333333333334
ZAF-000560,2022,1438,,,42,34.23809523809524
ZAF-000561,2022,378,,,17,22.235294117647058
ZAF-000562,2022,700,,,23,30.434782608695652
ZAF-000563,2022,46,,,5,9.2
ZAF-000564,2022,349,,,12,29.083333333333332
ZAF-000565,2022,372,,,17,21.88235294117647
ZAF-000566,2022,354,,,16,22.125
