District,Zone,Geographical Region,Development Region,School Number,School Code,Name of School,ENGLISH,NEPALI,MATHS,SCIENCE,SOCIAL STUDIES,HEALTH POPULATION AND ENVIRONMENT,TAP,SAP,DISTINCTION,FIRST DIVISION,SECOND DIVISION,THIRD DIVISION,PASS,FAIL,PASS PERCENT
Rupandehi,Lumbini,Terai,Western,4046,48094,JAYCEES KINDERGARTEN HIGH SCHOOL SIDDHARTHA NAGAR,49.4,45.7,55.8,42.2,60.0,55.9,53,53,3,32,13,0,48,5,90.6
Rupandehi,Lumbini,Terai,Western,4047,48095,CAMBRIDGE ENGLISH BOARDING SCHOOL KALIKANAGAR,45.8,48.6,38.6,32.0,58.5,43.6,13,13,0,5,4,0,9,4,69.2
Rupandehi,Lumbini,Terai,Western,4048,48096,NEW STANDARD ENGLISH SCHOOL NAYAGAUN BUTWAL,46.9,57.0,52.0,44.9,50.6,53.7,29,29,4,12,6,0,22,7,75.9
Rupandehi,Lumbini,Terai,Western,4049,48097,BRIHASPATI HIGHER SECONDARY SCHOOL SIDDHARTHANAGAR,49.3,48.5,53.5,38.2,55.0,47.3,63,63,3,33,16,0,52,11,82.5
Rupandehi,Lumbini,Terai,Western,4050,48098,GALAXY ENGLISH BOARDING HIGH SCHOOL PARROHA,50.3,51.5,59.8,41.0,49.4,49.9,48,48,1,30,14,0,45,3,93.8
Rupandehi,Lumbini,Terai,Western,4051,48099,LITTLE FLOWER ENGLISH HIGH SCHOOL SHANKARNAGAR,52.5,44.8,66.2,30.0,52.3,52.7,26,26,2,11,7,0,20,6,76.9
Rupandehi,Lumbini,Terai,Western,4052,48100,SIDDHARTHA MEMORIAL ACADEMY DUDHARAKSHA,32.5,53.4,31.4,34.1,48.8,45.3,54,54,1,11,10,0,22,32,40.7
Rupandehi,Lumbini,Terai,Western,4053,48101,GREEN PLANT ENGLISH HIGH SCHOOL DEVDAHA,55.6,56.0,60.1,55.1,65.9,55.4,57,57,13,31,10,0,54,3,94.7
Rupandehi,Lumbini,Terai,Western,4054,48102,JANA KALYAN MA VI DUDHARAKSH BHARATPUR,24.7,44.9,35.0,30.7,47.1,42.0,64,64,0,8,22,0,30,34,46.9
Rupandehi,Lumbini,Terai,Western,4055,48103,BHAINSAHI MA VI RUDRAPUR BHAINSAHI,15.8,48.7,23.2,21.3,43.7,35.9,26,26,0,1,2,0,3,23,11.5
Rupandehi,Lumbini,Terai,Western,4056,48104,CRYSTAL KNOWLEDGE ACADEMY MANGALPUR,49.9,47.5,46.2,29.9,52.8,48.4,35,35,0,16,10,0,26,9,74.3
Rupandehi,Lumbini,Terai,Western,4057,48105,ST JOSEPH ENGLISH HIGH SCHOOL BHALWARI,53.0,49.1,70.8,42.4,58.5,51.7,45,45,3,28,12,1,44,1,97.8
Rupandehi,Lumbini,Terai,Western,4058,48106,MANAKAMANA ENGLISH HIGH SCHOOL SIDDHARTHA NAGAR,57.2,61.5,64.1,55.8,59.4,61.2,17,17,4,12,1,0,17,0,100.0
Rupandehi,Lumbini,Terai,Western,4059,48107,MONTESSORI MEMORIAL BOARDING HIGH SCHOOL,49.9,49.5,52.3,41.4,57.4,50.5,19,19,1,12,4,0,17,2,89.5
Rupandehi,Lumbini,Terai,Western,4060,48108,JANATA MA VI ORWALIYA MARCHWAR,17.3,40.7,24.1,26.8,39.1,39.3,71,71,0,1,5,0,6,65,8.5
Rupandehi,Lumbini,Terai,Western,4061,48109,SIDDHI VINAYAK MA VI SEMLAR,40.3,54.8,37.3,35.7,49.5,42.6,18,18,0,5,7,0,12,6,66.7
Rupandehi,Lumbini,Terai,Western,4062,48110,SCHOLARS HOME ENGLISH BOARDING SCHOOL BUTWAL,48.3,54.4,56.6,38.3,59.9,49.2,26,26,1,12,10,0,23,3,88.5
Rupandehi,Lumbini,Terai,Western,4063,48111,KHUDABAGAR MA VI KHUDABAGAR,29.7,35.4,32.7,28.7,34.8,34.9,33,33,0,0,13,4,17,16,51.5
Rupandehi,Lumbini,Terai,Western,4064,48112,CHILHIYA MA VI CHILHIYA,25.9,54.0,34.8,28.4,44.0,39.2,21,21,0,1,11,0,12,9,57.1
Rupandehi,Lumbini,Terai,Western,4065,48113,SHINING STAR ENGLISH BOARDING SCHOOL DEEP NAGAR,50.9,53.6,62.4,48.2,63.0,49.3,32,32,5,18,6,0,29,3,90.6
Rupandehi,Lumbini,Terai,Western,4066,48114,JOGADA MA VI JOGADA,27.5,34.0,31.0,26.3,37.4,34.5,44,44,0,0,12,10,22,22,50.0
Rupandehi,Lumbini,Terai,Western,4067,48115,SUN MODEL ENGLISH BOARDING SCHOOL RUDRAPUR,50.1,66.9,77.7,54.6,64.1,57.6,15,15,1,14,0,0,15,0,100.0
Rupandehi,Lumbini,Terai,Western,4068,48116,JAN JAGRITI MA VI JOGIKUTI SHANKAR NAGAR,26.9,50.5,36.4,35.6,41.4,43.7,64,64,0,10,20,0,30,34,46.9
Rupandehi,Lumbini,Terai,Western,4069,48117,ADARSHA VIDYA MANDIR BUTWAL,25.5,43.0,30.6,26.4,46.0,39.2,28,27,0,5,9,0,14,13,51.9
Rupandehi,Lumbini,Terai,Western,4070,48118,NEW VISION PUBLIC HIGH SCHOOL SAURAHA PHARSATIKAR,28.5,44.2,33.8,35.0,47.4,39.0,53,53,0,12,11,0,23,30,43.4
Rupandehi,Lumbini,Terai,Western,4071,48119,NEPAL NALANDA SECONDARY BOARDING SCHOOL SIDDHARTHA,47.1,50.5,53.3,40.0,57.8,51.9,20,20,0,11,7,0,18,2,90.0
Rupandehi,Lumbini,Terai,Western,4072,48120,SANSKRIT VIDHYASRAM SHANTINAGAR,62.8,57.4,49.6,53.6,45.0,28.4,5,5,0,2,1,2,5,0,100.0
Rupandehi,Lumbini,Terai,Western,4073,48121,TILOTTAMA ENGLISH SECONDARY SCHOOL SAU PHARSATIKAR,30.8,46.1,22.0,29.9,46.4,39.1,86,86,0,11,14,0,25,61,29.1
Rupandehi,Lumbini,Terai,Western,4074,48122,ATOM MODEL ENGLISH BOARDING SCHOOL BUTWAL,49.6,57.1,48.2,34.7,44.8,49.0,20,20,0,8,6,0,14,6,70.0
Rupandehi,Lumbini,Terai,Western,4075,48123,DEVDAHA MA VI DEVDAHA-5,26.7,53.2,25.2,34.6,55.5,51.0,79,79,0,16,12,0,28,51,35.4
Rupandehi,Lumbini,Terai,Western,4076,48124,SIDDHARTHA VISHWAJYOTI ENGLISH BOARDING HIGH SCHOOL,46.6,42.8,54.4,36.6,50.6,51.2,25,25,0,12,11,0,23,2,92.0
Rupandehi,Lumbini,Terai,Western,4077,48125,AMAR JYOTI ENGLISH MEDIUM SCHOOL BHAIRAHAWA,58.2,66.7,69.5,58.9,68.0,55.6,38,38,11,27,0,0,38,0,100.0
Rupandehi,Lumbini,Terai,Western,4078,48126,A R D MODEL ENGLISH SECONDARY SCHOOL SIDDHARTHANAGAR,47.9,49.6,56.9,49.1,54.7,49.4,18,18,2,8,6,1,17,1,94.4
Rupandehi,Lumbini,Terai,Western,4079,48127,C B PUBLIC SCHOOL NEWROAD,47.1,47.1,56.3,41.3,61.1,50.3,15,15,1,9,2,0,12,3,80.0
Rupandehi,Lumbini,Terai,Western,4080,48128,LITTLE STAR BOARDING HIGH SCHOOL MADHAWALLYA,44.7,48.3,54.3,36.2,51.9,41.6,29,29,0,10,17,1,28,1,96.6
Rupandehi,Lumbini,Terai,Western,4081,48129,SAGARMATHA ENGLISH BOARDING HIGH SCHOOL SHITALNAGAR,55.9,60.2,62.1,54.5,62.1,55.5,51,51,14,30,7,0,51,0,100.0
Rupandehi,Lumbini,Terai,Western,4082,48130,MUNAL ENGLISH BOARDING SCHOOL BUTWAL-8,63.5,61.5,72.5,45.5,61.5,59.9,11,11,2,9,0,0,11,0,100.0
Rupandehi,Lumbini,Terai,Western,4083,48131,PASHCHIMANCHAL ENGLISH SCHOOL SIDDHARTHANAGAR,60.2,52.8,70.5,49.2,55.4,55.8,13,13,0,13,0,0,13,0,100.0
Rupandehi,Lumbini,Terai,Western,4084,48132,RAMAPUR REVIVAL ENGLISH BOARDING SCHOOL,44.5,49.6,65.4,44.5,61.5,53.2,11,11,0,9,2,0,11,0,100.0
Rupandehi,Lumbini,Terai,Western,4085,48133,CHHOTAKI RAMNAGAR MA VI CHHOTAKI,23.2,34.1,26.9,20.3,31.6,36.9,27,27,0,0,5,1,6,21,22.2
Rupandehi,Lumbini,Terai,Western,4086,48134,SHREE BUDDHA ENGLISH SCHOOL DUDHARAKSHYA,24.9,43.8,42.4,28.8,40.5,45.0,44,44,0,7,16,1,24,19,54.5
Rupandehi,Lumbini,Terai,Western,4087,48135,BUDDHA DEEP ENGLISH BOARDING SCHOOL RUDRAPUR,45.9,72.3,60.1,44.1,65.1,57.1,7,7,0,7,0,0,7,0,100.0
Rupandehi,Lumbini,Terai,Western,4088,48136,NEW ERA ENGLISH BOARDING SCHOOL PVT LTD SIDDHARTHANAG,50.1,47.7,46.7,43.7,55.1,53.0,23,23,1,12,8,0,21,2,91.3
Rupandehi,Lumbini,Terai,Western,4089,48137,DURGA BHAWANI SECONDARY SCHOOL PARROHA RANIBAGIA,23.9,37.1,27.9,26.9,39.9,44.2,27,27,0,2,6,1,9,18,33.3
Rupandehi,Lumbini,Terai,Western,4090,48138,SHANTA JYOTI ENGLISH BOARDING SCHOOL DAYANAGAR DURGA,46.8,56.3,53.8,37.8,54.9,39.9,18,18,1,9,6,1,17,1,94.4
Rupandehi,Lumbini,Terai,Western,4091,48139,BUTWAL PUBLIC SCHOOL SHANKAR NAGAR,57.8,62.8,75.7,48.7,57.5,50.3,6,6,0,6,0,0,6,0,100.0
Rupandehi,Lumbini,Terai,Western,4092,48140,KASHI JUNIOR ACADEMY SIDDHARTHANAGAR,65.5,75.2,74.7,62.0,73.2,61.8,6,6,4,2,0,0,6,0,100.0
Rupandehi,Lumbini,Terai,Western,4093,48141,LORD GAUTAM BUDDHA ENGLSIH BOARDING HIGH SCHOOL PADS,47.8,42.8,50.9,36.7,49.6,49.8,12,12,0,5,3,0,8,4,66.7
Rupandehi,Lumbini,Terai,Western,4094,48142,SKYLAND  ENGLISH HIGH SCHOOL,53.5,63.2,44.7,38.2,56.3,49.2,6,6,0,3,2,0,5,1,83.3
Rupandehi,Lumbini,Terai,Western,4095,48143,OXFORD MODERN ENGLISH HIGH SCHOOL GAJEDI,43.3,65.8,74.2,45.9,59.6,54.7,9,9,2,5,2,0,9,0,100.0
Rupandehi,Lumbini,Terai,Western,4096,48144,SAINA MAINA MEMORIAL SCHOOL PARROHA,40.9,57.1,53.9,38.1,52.7,54.9,7,7,0,4,3,0,7,0,100.0
Rupandehi,Lumbini,Terai,Western,4097,48145,LITTLE ROSE BOARDING SCHOOL GAJEDI,50.5,67.2,62.8,52.3,57.4,57.6,10,10,1,8,1,0,10,0,100.0
Rupandehi,Lumbini,Terai,Western,4098,48146,KALIKA PUBLIC HIGH SCHOOL BETHARI,51.4,48.9,64.1,48.5,58.0,45.6,8,8,1,4,3,0,8,0,100.0
Rupandehi,Lumbini,Terai,Western,4099,48147,BUDDHA GYAN NIKETAN ENGLISH BOARDING HIGH SCHOOL,39.6,48.0,38.4,35.9,45.7,45.1,15,15,0,5,3,0,8,7,53.3
Rupandehi,Lumbini,Terai,Western,4100,48148,HASANAPUR SECONDARY SCHOOL HASANAPUR,17.5,44.8,37.2,24.6,38.3,45.8,31,31,0,0,6,0,6,25,19.4
Rupandehi,Lumbini,Terai,Western,4101,48149,BHU PU SAINIK HILLSIDE ENGLISH BOARDING SCHOOL,22.4,47.6,18.4,29.4,26.5,37.7,16,16,0,2,0,0,2,14,12.5
Rupandehi,Lumbini,Terai,Western,4102,48150,SUNGABHA PUBLIC SCHOOL PARROHA MURGIYA,40.4,53.2,56.5,37.9,47.9,40.4,45,44,0,23,17,0,40,4,90.9
Rupandehi,Lumbini,Terai,Western,4103,48151,MOTHERLAND ENGLISH SCHOOL MOTIPUR-2,49.3,58.6,58.3,37.8,60.4,44.0,9,9,0,7,0,0,7,2,77.8
Rupandehi,Lumbini,Terai,Western,4104,48152,MANAVE GYAN MA VI BUTWAL RAMNAGAR,24.8,41.4,22.0,28.6,44.6,37.7,78,78,0,1,14,5,20,58,25.6
Rupandehi,Lumbini,Terai,Western,4105,48153,DURGA VAIDIK SANSKRIT VIDYAPITH SHANKAR NAGAR,62.7,41.7,44.5,51.7,43.8,36.0,6,6,0,0,5,0,5,1,83.3
Kapilbastu,Lumbini,Terai,Western,4106,49000,PRIVATE KAPILVASTU,22.9,31.5,21.5,21.7,33.9,41.3,46,37,0,0,18,0,18,19,48.6
Kapilbastu,Lumbini,Terai,Western,4107,49001,TOULESHWAR NATH SAN MA VI TOULIHAWA,16.0,33.8,26.3,24.8,35.1,40.7,52,52,0,0,5,0,5,47,9.6
Kapilbastu,Lumbini,Terai,Western,4108,49002,SHREE PANCH RATNA RAJYA LAXMI MA VI TOULIHAWA,18.5,40.0,21.6,24.1,44.0,37.1,78,77,0,4,8,0,12,65,15.6
Kapilbastu,Lumbini,Terai,Western,4109,49003,JANAKI MA VI MAHARAJGUNJ,25.9,42.0,37.5,32.8,31.8,45.2,114,114,0,5,53,7,65,49,57.0
Kapilbastu,Lumbini,Terai,Western,4110,49004,BUDDHA PADMA MA VI TOULIHAWA,23.4,36.5,21.5,22.4,39.9,52.6,91,90,0,1,19,0,20,70,22.2
Kapilbastu,Lumbini,Terai,Western,4111,49005,YASHODHARA MA VI TOULIHAWA,15.4,33.1,14.9,21.1,36.0,30.6,42,38,0,0,5,0,5,33,13.2
Kapilbastu,Lumbini,Terai,Western,4112,49006,CHHATRAPALI TIRTHA DEVI MA VI PAKADI,17.4,38.8,37.3,26.2,41.3,36.2,35,35,0,0,3,1,4,31,11.4
Kapilbastu,Lumbini,Terai,Western,4113,49007,JANATA MA VI PIPARA,29.8,47.2,29.3,27.2,38.4,38.8,101,101,0,4,38,7,49,51,48.5
Kapilbastu,Lumbini,Terai,Western,4114,49008,NEPAL ADARSHA MA VI SHIWAPUR,37.7,48.9,35.4,33.6,49.5,44.0,79,78,0,15,37,0,52,26,66.7
Kapilbastu,Lumbini,Terai,Western,4115,49009,BHUWANESHWARI MA VI JAGDISHPUR,29.6,50.3,38.9,35.2,44.8,45.2,40,40,0,7,18,0,25,15,62.5
Kapilbastu,Lumbini,Terai,Western,4116,49010,RAM GORKHA MA VI BAHADURGUNJ,32.3,51.3,43.9,33.3,45.0,38.2,41,41,0,5,26,8,39,2,95.1
Kapilbastu,Lumbini,Terai,Western,4117,49011,BANGANGA MA VI SIDDHIPUR,25.2,47.1,24.9,35.3,39.8,39.8,155,155,0,8,39,1,48,107,31.0
Kapilbastu,Lumbini,Terai,Western,4118,49012,SHREE PAANCH MAHENDRA MA VI KRISHNANAGAR,24.7,42.1,39.5,37.4,36.2,47.4,43,43,0,1,19,1,21,22,48.8
Kapilbastu,Lumbini,Terai,Western,4119,49013,SIDDHARTHA SMARAK MA VI BHELAI MAHENDRAKOT,32.7,45.8,30.4,29.6,35.2,38.6,59,59,0,4,30,3,37,22,62.7
Kapilbastu,Lumbini,Terai,Western,4120,49014,HEM RAJ MA VI HATHAUSA,23.8,43.4,34.2,28.6,36.5,40.4,132,132,0,11,47,2,60,72,45.5
Kapilbastu,Lumbini,Terai,Western,4121,49015,JANA JYOTI MA VI MOTIPUR,25.9,46.2,24.0,32.3,34.3,47.0,114,113,0,4,29,4,37,76,32.7
Kapilbastu,Lumbini,Terai,Western,4122,49016,KANAKMUNI MA VI SHRINAGAR,25.8,43.8,30.9,26.8,36.7,39.3,67,67,0,0,30,5,35,32,52.2
Kapilbastu,Lumbini,Terai,Western,4123,49017,BHRIKUTI MA VI BUDDHI KARNAULIYA,25.5,39.8,33.6,27.4,35.3,40.1,68,66,0,1,23,11,35,31,53.0
Kapilbastu,Lumbini,Terai,Western,4124,49018,JAN KALYAN MA VI BARKULPUR,27.7,46.3,41.1,33.0,45.2,50.9,58,58,0,5,36,4,45,12,77.6
Kapilbastu,Lumbini,Terai,Western,4125,49019,TRIBHUVAN ADARSHA MA VI BANDA PIPARI,24.8,35.8,24.7,25.7,39.4,36.0,29,28,0,0,9,0,9,19,32.1
Kapilbastu,Lumbini,Terai,Western,4126,49020,SHREE PANCH MAHENDRA MA VI KOPAWA,31.7,44.0,31.9,34.3,45.3,42.5,97,97,1,9,31,1,42,55,43.3
Kapilbastu,Lumbini,Terai,Western,4127,49021,ANIRUDDHA PUBLIC MA VI BAIDAULI,18.7,30.0,11.2,19.3,34.3,49.0,32,30,0,1,1,0,2,28,6.7
Kapilbastu,Lumbini,Terai,Western,4128,49022,GAUTAM BUDDHA MA VI GORUSINGHE,26.5,44.2,36.5,28.9,39.2,39.4,66,66,0,4,34,1,39,27,59.1
Kapilbastu,Lumbini,Terai,Western,4129,49023,SHUDDODAN JAN JIWAN MA VI JINUWA BHALWAD,33.3,48.3,38.8,37.5,50.6,47.2,69,69,0,8,53,0,61,8,88.4
Kapilbastu,Lumbini,Terai,Western,4130,49024,SUN SHINE BOARDING HIGH SCHOOL TAULIHAWA,46.1,47.1,44.9,37.5,48.7,44.9,32,32,0,16,6,0,22,10,68.8
Kapilbastu,Lumbini,Terai,Western,4131,49025,NEPAL RASTRIYA MA VI RANAGAI,26.2,45.1,28.5,30.0,42.5,48.6,33,33,0,3,7,0,10,23,30.3
Kapilbastu,Lumbini,Terai,Western,4132,49026,SAMAYA THAN MA VI KHARINDRAPUR CHANAI,31.2,43.1,25.1,29.0,43.5,42.0,92,91,0,11,17,0,28,62,30.8
Kapilbastu,Lumbini,Terai,Western,4133,49027,KAPILVASTU VIDYAMANDIR MA VI MOTIPUR,40.7,55.5,49.6,43.3,49.3,41.2,25,25,0,13,6,0,19,6,76.0
Kapilbastu,Lumbini,Terai,Western,4134,49028,NETRA JYOTI MA VI SAUNHAWA,24.2,38.1,39.6,38.8,33.5,47.2,25,25,0,2,9,2,13,12,52.0
Kapilbastu,Lumbini,Terai,Western,4135,49029,GANGA JYOTI MA VI MAHENDRAKOT,24.4,39.3,29.7,26.4,38.1,43.9,69,69,0,1,19,7,27,41,39.1
Kapilbastu,Lumbini,Terai,Western,4136,49030,BHADRA MA VI PADARIYA,24.6,41.9,40.6,25.1,35.0,36.4,19,19,0,0,7,6,13,6,68.4
Kapilbastu,Lumbini,Terai,Western,4137,49031,SIDDHARTHA VIDYA MANDIR TAULIHAWA,62.3,53.1,76.9,51.0,62.4,50.3,32,32,5,26,1,0,32,0,100.0
Kapilbastu,Lumbini,Terai,Western,4138,49032,SHIVABHARI MA VI SHISAWA-5 SHIVABHARI,24.3,41.3,35.5,25.5,37.5,35.9,26,26,0,0,11,7,18,8,69.2
Kapilbastu,Lumbini,Terai,Western,4139,49034,SURYODAYA MA VI BARAWA,27.6,41.5,33.5,32.4,41.2,44.0,61,61,0,2,30,3,35,26,57.4
Kapilbastu,Lumbini,Terai,Western,4140,49035,PRAKASH MA VI SUNDARIDANDA,24.6,40.3,28.4,23.1,36.0,38.8,56,56,0,0,16,6,22,34,39.3
Kapilbastu,Lumbini,Terai,Western,4141,49036,MA VI JHANDA MADHULI,30.0,47.5,42.4,30.0,40.0,43.9,54,54,0,3,39,2,44,10,81.5
Kapilbastu,Lumbini,Terai,Western,4142,49037,BANGANGA MA VI MOTIPUR LOGAIN,36.6,48.9,37.1,36.4,46.9,48.4,58,58,0,9,41,0,50,8,86.2
Kapilbastu,Lumbini,Terai,Western,4143,49038,HORIZON ENGLISH BOARDING SCHOOL SIDDHIPUR,61.5,60.2,61.5,45.2,51.1,46.5,48,48,0,41,7,0,48,0,100.0
Kapilbastu,Lumbini,Terai,Western,4144,49039,NEPAL RASTRIYA MA VI AURAHIYA MUDFUTAWA BITHUWA-6,13.0,23.5,5.6,16.9,27.9,43.2,35,34,0,0,0,0,0,34,0.0
Kapilbastu,Lumbini,Terai,Western,4145,49040,ODARI MA VI HATHAUSA-9,27.5,41.7,39.1,26.9,36.7,38.6,62,62,0,3,34,6,43,18,69.4
Kapilbastu,Lumbini,Terai,Western,4146,49041,OUR WISDOM BOARDING SCHOOL BANGANGA-9,59.1,62.5,60.6,48.1,52.3,46.7,35,35,0,33,2,0,35,0,100.0
Kapilbastu,Lumbini,Terai,Western,4147,49042,BASUDEO JANATA MA VI RANGPUR,22.5,43.0,26.5,35.3,41.0,34.0,4,4,0,0,1,0,1,3,25.0
Kapilbastu,Lumbini,Terai,Western,4148,49043,BUDDHA JYOTI ENGLISH BOARDING SCHOOL,45.0,47.0,62.6,37.5,52.4,46.2,42,42,0,27,13,0,40,2,95.2
Kapilbastu,Lumbini,Terai,Western,4149,49044,BAL MA VI BANGANGA-8,25.6,47.0,35.1,34.9,30.3,48.8,66,66,0,1,31,1,33,33,50.0
Kapilbastu,Lumbini,Terai,Western,4150,49045,GYAN PUNJA BOARDING SCHOOL BANGANGA,35.6,62.8,56.3,41.8,46.2,44.1,22,22,0,10,11,1,22,0,100.0
Kapilbastu,Lumbini,Terai,Western,4151,49046,RASTRIYA MA VI CHANDAUTA,33.8,44.5,44.6,26.8,41.9,42.5,31,30,0,5,15,0,20,10,66.7
Kapilbastu,Lumbini,Terai,Western,4152,49047,BHUPU SAINIK SCHOOL MOTIPUR 4,54.5,55.5,61.9,48.6,48.3,48.3,24,24,0,18,6,0,24,0,100.0
Kapilbastu,Lumbini,Terai,Western,4153,49048,ZALMONAH LITTLE ANGELS BOARDING SCHOOL KRISHNANAGAR,45.3,41.3,64.3,48.3,47.8,55.3,12,12,0,6,6,0,12,0,100.0
Kapilbastu,Lumbini,Terai,Western,4154,49049,SOCIAL ENGLISH BOARDING SCHOOL JAYANAGAR GORUSINGA,43.8,52.1,67.8,45.0,55.5,45.7,12,12,0,8,4,0,12,0,100.0
Kapilbastu,Lumbini,Terai,Western,4155,49050,SKYLARK SECONDARY ENGLISH BOARDING SCHOOL HARTHOSA,63.8,64.7,59.8,46.2,53.2,51.0,6,6,0,6,0,0,6,0,100.0
Kapilbastu,Lumbini,Terai,Western,4156,49051,ST. JUDE'S ENGLISH BOARDING SCHOOL KRISHNANAGAR,61.4,50.6,76.2,54.6,50.0,58.0,5,5,0,5,0,0,5,0,100.0
Kapilbastu,Lumbini,Terai,Western,4157,49052,ADARSHA ENGLISH BOARDING SCHOOL BARKULPUR,53.5,60.0,79.3,38.0,55.5,51.3,4,4,0,4,0,0,4,0,100.0
Kapilbastu,Lumbini,Terai,Western,4158,49053,FAFURI ENGLISH BOARDING SCHOOL BIRUPR,51.2,59.7,68.5,38.8,55.3,46.2,6,6,0,5,1,0,6,0,100.0
Kapilbastu,Lumbini,Terai,Western,4159,49054,RESIDENTIAL ENGLISH BOARDING SCHOOL GORUSINGE,49.2,50.7,65.4,39.8,46.3,53.9,30,30,0,19,10,0,29,0,96.7
Kapilbastu,Lumbini,Terai,Western,4160,49055,NEW SHISHU ENGLISH BOARDING SCHOOL MAHARAJGUNJ,40.0,52.5,45.6,35.6,41.8,45.4,10,10,0,3,7,0,10,0,100.0
Kapilbastu,Lumbini,Terai,Western,4161,49056,KAPILVASTU MA VI  KAPILVASTU,22.7,40.7,24.8,31.6,43.1,55.5,11,11,0,1,1,0,2,9,18.2
Kapilbastu,Lumbini,Terai,Western,4162,49057,KAPILVASTU SHANTI NIKETAN BOARDING HIGH SCHOOL,48.7,53.1,68.0,46.0,53.0,48.0,21,21,0,15,6,0,21,0,100.0
Kapilbastu,Lumbini,Terai,Western,4163,49058,SHREE MA VI IMILIYA BARKULPUR,31.0,50.9,39.2,32.1,38.2,46.4,41,41,0,4,28,0,32,9,78.0
Kapilbastu,Lumbini,Terai,Western,4164,49059,DUDHADHARI MA VI GUGAULI,25.5,46.6,36.4,21.8,38.4,36.5,20,20,0,1,7,0,8,12,40.0
Mustang,Dhawalagiri,Mountain,Western,4165,50001,JANAHIT MA VI JOMSOM,28.0,47.8,33.9,27.7,42.7,44.0,32,31,0,0,16,0,16,15,51.6
Mustang,Dhawalagiri,Mountain,Western,4166,50002,JANA ADARSHA MA VI KOWANG,30.6,48.7,48.9,25.3,43.8,43.2,9,9,0,0,5,0,5,4,55.6
Mustang,Dhawalagiri,Mountain,Western,4167,50003,DIBYA DEEP MA VI CHHOSER,29.7,48.0,41.0,25.7,41.7,39.3,3,3,0,0,3,0,3,0,100.0
Mustang,Dhawalagiri,Mountain,Western,4168,50004,GYANODAYA MA VI LETE,28.2,50.1,45.5,28.2,43.5,43.5,13,13,0,2,5,0,7,6,53.8
Mustang,Dhawalagiri,Mountain,Western,4169,50005,JANA BAL MA VI MARPHA,38.0,47.4,47.0,26.6,47.8,40.0,5,5,0,1,4,0,5,0,100.0
Mustang,Dhawalagiri,Mountain,Western,4170,50006,YOGENDRA MA VI TUKUCHE,25.4,46.9,55.0,32.6,50.0,43.0,7,7,0,1,4,1,6,1,85.7
Mustang,Dhawalagiri,Mountain,Western,4171,50007,JANA SHANTI MA VI KAGBENI,32.5,49.0,27.8,26.8,42.0,38.8,4,4,0,0,1,0,1,3,25.0
Mustang,Dhawalagiri,Mountain,Western,4172,50008,DHAULAGIRI BOARDING SCHOOL JOMSOM,55.5,59.5,74.8,35.9,53.9,59.5,15,15,0,15,0,0,15,0,100.0
Myagdi,Dhawalagiri,Hill,Western,4173,51000,PRIVATE MYAGDI,18.6,39.3,17.9,17.3,34.7,36.0,10,10,0,0,1,0,1,9,10.0
Myagdi,Dhawalagiri,Hill,Western,4174,51001,JANAPRIYA MA VI DARWANG,25.7,42.0,31.5,40.2,42.0,34.9,57,57,0,1,28,5,34,23,59.6
Myagdi,Dhawalagiri,Hill,Western,4175,51002,PRAKASH MA VI BENIBAZAR,29.6,46.9,27.9,30.0,49.5,38.2,132,132,0,9,42,6,57,75,43.2
Myagdi,Dhawalagiri,Hill,Western,4176,51003,MUKTIDHAM MA VI RAKHU,28.1,41.7,35.0,36.1,37.6,41.3,86,86,0,5,45,5,55,31,64.0
Myagdi,Dhawalagiri,Hill,Western,4177,51004,MUKTI MARGA HIGHER SECONDARY SCHOOL GHARA,31.8,45.4,38.7,48.7,55.8,43.1,15,15,0,2,11,0,13,2,86.7
Myagdi,Dhawalagiri,Hill,Western,4178,51005,GYAN PRAKASH MA VI DANA,23.1,37.8,29.2,35.6,47.8,35.0,32,32,0,0,13,2,15,17,46.9
Myagdi,Dhawalagiri,Hill,Western,4179,51006,MANGALA MA VI BABIYA CHOUR,29.9,42.7,32.0,39.8,48.6,42.4,66,66,0,8,20,1,29,37,43.9
Myagdi,Dhawalagiri,Hill,Western,4180,51007,GALESWAR MA VI TORIPANI,28.6,51.3,47.4,32.5,44.6,44.9,72,72,0,9,41,0,50,22,69.4
Myagdi,Dhawalagiri,Hill,Western,4181,51008,HEM MA VI SIWANG TAKAM,36.0,41.8,41.4,39.3,38.9,34.8,13,12,0,1,10,0,11,0,91.7
Myagdi,Dhawalagiri,Hill,Western,4182,51009,AMAR MA VI CHIMKHOLA,17.8,33.5,29.6,32.0,36.1,35.9,42,42,0,1,6,1,8,34,19.0
Myagdi,Dhawalagiri,Hill,Western,4183,51010,DHAULAGIRI MA VI SINGA,32.6,44.4,38.6,37.4,52.2,41.6,48,48,0,8,28,1,37,11,77.1
Myagdi,Dhawalagiri,Hill,Western,4184,51011,ADARSHA MA VI RIMAHISTAN,19.3,39.3,36.7,32.2,45.2,29.8,9,9,0,0,2,1,3,6,33.3
Myagdi,Dhawalagiri,Hill,Western,4185,51012,PAULASTYA MA VI PULA,22.9,46.5,19.6,17.0,42.1,41.5,51,51,0,0,6,0,6,45,11.8
