CÓDIGO COLEGIO; REGIONAL; PROVINCIA; DISTRITO; CORREGIMIENTO; NOMBRE COLEGIO;ÁREA;OFERTA ACADÉMICA; TIPO;APROBADO 1 GRADO HOMBRE;APROBADO 1 GRADO MUJER;APROBADO 2 GRADO HOMBRE;APROBADO 2 GRADO MUJER;APROBADO 3 GRADO HOMBRE;APROBADO 3 GRADO MUJER;APROBADO 4 GRADO HOMBRE;APROBADO 4 GRADO MUJER;APROBADO 5 GRADO HOMBRE;APROBADO 5 GRADO MUJER;APROBADO 6 GRADO HOMBRE;APROBADO 6 GRADO MUJER;REPROBADO 1 GRADO HOMBRE;REPROBADO 1 GRADO MUJER;REPROBADO 2 GRADO HOMBRE;REPROBADO 2 GRADO MUJER;REPROBADO 3 GRADO HOMBRE;REPROBADO 3 GRADO MUJER;REPROBADO 4 GRADO HOMBRE;REPROBADO 4 GRADO MUJER;REPROBADO 5 GRADO HOMBRE;REPROBADO 5 GRADO MUJER;REPROBADO 6 GRADO HOMBRE;REPROBADO 6 GRADO MUJER;DESERTORES 1 GRADO HOMBRE;DESERTORES 1 GRADO MUJER;DESERTORES 2 GRADO HOMBRE;DESERTORES 2 GRADO MUJER;DESERTORES 3 GRADO HOMBRE;DESERTORES 3 GRADO MUJER;DESERTORES 4 GRADO HOMBRE;DESERTORES 4 GRADO MUJER;DESERTORES 5 GRADO HOMBRE;DESERTORES 5 GRADO MUJER;DESERTORES 6 GRADO HOMBRE;DESERTORES 6 GRADO MUJER;DOCENTES;AULAS
452;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;UBAMBITI;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;17;23;14;15;13;18;22;24;18;11;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4
453;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;MUNUNI;TURURY;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;8;3;7;8;4;7;7;5;6;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5
454;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;QDA. HACHA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;21;10;15;18;15;9;10;14;23;22;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11
455;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;PUNTA PIÑA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;13;14;15;9;13;14;10;7;6;6;10;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;6;6
457;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;OMAR TORRIJOS;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;25;27;21;22;16;18;15;8;17;10;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5
458;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;SIROTE;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;34;36;20;24;24;12;19;26;12;10;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4
459;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;RÍO SUICHE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;4;7;5;7;6;5;5;5;1;7;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
460;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;PIEDRA ROJA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;30;36;31;31;34;33;49;38;22;14;18;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13
461;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;SANTA MARTA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;13;6;8;13;5;11;6;8;10;2;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10
466;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;DOS BOCAS;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;16;5;12;8;10;18;12;7;7;15;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13
475;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;ESCUELA BILINGÜE EL NORTEÑO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;30;21;30;30;32;24;18;18;23;21;20;14;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;0;1;1;0;0;1;1;15;13
477;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;SILICO CREEK;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;7;10;5;8;8;7;5;6;6;9;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
480;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;MAN CREEK;ALTO MANCREEK;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;7;3;7;3;5;5;6;4;4;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6
483;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;KANKINTÚ;KUITE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;5;9;3;9;9;3;4;5;5;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
484;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;BISIRA;ÑURY;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;7;9;4;3;4;5;3;6;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
486;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;KANKINTÚ;DOBROTE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;10;10;11;6;10;8;10;7;10;7;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8
487;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;KANKINTÚ;SOLAITE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;11;9;12;5;5;4;6;6;7;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;3;6
488;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;MUNUNI;CAMARÓN;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;7;4;5;3;2;2;3;4;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
489;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;DRIGARY;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;7;4;4;6;7;3;8;8;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
494;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;BURÍ;ALTO EL VALLE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;2;1;3;4;4;1;3;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
496;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;BURÍ;GWARI;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;8;5;7;6;7;10;6;3;7;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7
500;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;BURÍ;LA LOMA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;15;13;8;10;7;9;11;9;8;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
502;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;BURÍ;EL HIGO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;10;5;11;7;7;6;7;12;6;6;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6
504;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;MAN CREEK;DAYRA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;8;8;7;7;6;8;3;6;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8
505;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;C.E.B.G. BILINGÜE COCLESITO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;35;44;27;22;35;40;30;21;36;30;26;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;14
506;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;GUABAL;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;14;18;12;8;23;12;7;6;12;10;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9
507;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;CHALITE;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;10;16;10;13;14;11;10;9;10;7;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
508;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;DUDORI;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;14;3;13;13;7;13;9;14;16;3;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;6;6
509;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;TOBORI;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;26;15;23;15;22;18;18;10;10;11;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10
511;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;DRURI;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;8;13;12;11;14;14;11;11;14;6;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12
517;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;GIALI;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;20;9;12;11;11;10;10;11;9;8;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12
518;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;GUARIVIARA;CAÑO SUCIO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;12;9;9;6;13;15;3;14;11;4;13;9;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;6;4
519;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;SANTA CATALINA O CALOVÉBORA (BLEDESHIA);LOMA YUCA;ESC. CAÑO LLANO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;30;26;27;23;17;26;26;18;26;22;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;16
520;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;FILO VERDE;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;20;21;16;25;19;20;12;11;17;22;31;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11
522;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;BUENA VISTA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;4;2;6;2;6;5;0;2;5;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
525;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;LOS SANTOS;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;10;9;12;14;7;4;10;7;6;6;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10
526;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;JIRONDAI;TUWAI;NUEVA ESTRELLA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;6;13;7;3;6;4;9;6;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
528;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;MAMATATA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;4;8;10;9;16;5;4;3;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
529;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;CABALLERO NUTO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;8;3;7;9;4;6;6;6;6;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;3;6
530;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KANKINTÚ;PIEDRA ROJA;RÍO BALSA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;10;7;15;13;10;10;6;5;6;4;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6
532;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;SANTA CATALINA O CALOVÉBORA (BLEDESHIA);LLANO BONITO;ESC. EL GIROTE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;9;7;8;6;10;9;8;6;4;4;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8
534;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;SANTA CATALINA O CALOVÉBORA (BLEDESHIA);RÍO CHIRIQUÍ;ESC. EL MANGO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;12;6;8;4;11;9;4;5;10;12;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
535;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;SANTA CATALINA O CALOVÉBORA (BLEDESHIA);RÍO CHIRIQUÍ;ESC. CHELELE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;2;7;5;5;3;1;6;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
536;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KUSAPÍN;RÍO CHIRIQUÍ;ESC. SULIDU;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;2;4;3;2;3;1;3;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
537;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KUSAPÍN;RÍO CHIRIQUÍ;ESC. RÍO DIABLO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;4;4;6;8;2;4;2;4;2;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
539;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KUSAPÍN;RÍO CHIRIQUÍ;ESC. RÍO CEDRO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;7;2;10;4;6;4;5;4;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
541;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KUSAPÍN;KUSAPÍN;ESC. PUNTA VALIENTE;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;5;5;5;5;2;1;7;1;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
542;COMARCA NGÄBE BUGLÉ ÑOKRIBO;BOCAS DEL TORO;KUSAPÍN;BISIRA;KENANI;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;11;7;4;13;10;9;5;3;7;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;6
1863;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;NOLE DUIMA;SUSAMA;QUEBRADA GUABO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;57;52;57;61;60;48;57;50;58;33;41;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;25
1866;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;NOLE DUIMA;SUSAMA;JOSÉ S. BONILLA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;12;12;16;19;15;14;9;5;18;15;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10
1867;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;NOLE DUIMA;SUSAMA;PETITA SANTOS;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;40;24;42;34;39;28;31;33;32;29;33;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;16
1876;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;NOLE DUIMA;LAJERO;LAJERO ABAJO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;11;13;21;9;16;10;8;13;9;10;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;7
1959;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MIRONÓ;QUEBRADA DE LORO;QUEBRADA LORO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;34;35;50;40;32;27;33;31;43;16;30;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;18
1962;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MIRONÓ;SALTO DUPÍ;CERRO MESA ARRIBA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;11;12;11;6;16;17;9;13;10;7;15;12;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;7;9
1967;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;NOLE DUIMA;HATO CHAMÍ;HATO CHAMÍ;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;32;40;55;48;35;38;37;48;47;31;48;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21
1968;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;NOLE DUIMA;CERRO IGLESIAS;CALABAZAL;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;10;14;19;19;17;18;15;16;18;11;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14
1969;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;NOLE DUIMA;CERRO IGLESIAS;CERRO IGLESIA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;37;29;36;23;35;27;26;26;37;44;25;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;29
1971;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;ALTO CABALLERO;CERRO MONO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;4;3;7;3;5;3;2;2;2;5;6;2;0;0;1;2;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
1972;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;KRÜA;ALTO LORO;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;6;9;13;10;12;11;10;8;4;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8
1974;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;CERRO PUERCO;C. PUERCO ABAJO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;9;7;5;13;14;18;12;20;12;5;13;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9
1975;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;PEÑA BLANCA;BAJO MIRA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;5;4;7;3;9;3;5;6;5;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
1976;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;KRÜA;ARCO IRIS;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;3;8;7;2;6;11;6;9;8;4;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2
1977;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;MARACA;LAGUNA;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;4;2;9;6;8;7;6;6;6;2;6;4;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;4;7
1982;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;CERRO BANCO;ALTO BONITO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;24;18;11;12;14;17;19;9;21;11;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9
1983;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;EMPLANADA DE CHORCHA;CHORCHITA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;12;13;18;21;19;21;12;12;12;14;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8
1985;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;CAMARÓN ARRIBA;QUEBRADA PECES;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;11;9;13;6;11;9;10;6;11;11;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;1;2;0;0;0;6;10
1988;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;CAMARÓN ARRIBA;CAB. DE ULLAMA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;13;17;27;15;24;20;25;13;19;18;17;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8
1989;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;CAMARÓN ARRIBA;POSOY;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;13;6;13;8;9;10;5;7;7;11;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;6
1990;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;NIBA;CERRO MULETO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;15;7;11;15;18;14;12;9;10;11;9;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;1;6;12
1991;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;CERRO BANCO;NUEVA MOLENA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;22;25;23;28;22;26;45;38;33;23;14;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;2;2;0;0;13;24
2016;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;NÄMNONÍ;QUEBRADA HACHA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;16;18;17;19;28;21;28;32;26;22;24;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10
2031;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;EMPLANADA DE CHORCHA;JUNTA MANÍ;INDÍGENA;PRIMARIA MULTIGRADO;OFICIAL;18;19;21;12;7;13;15;10;12;9;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14
2050;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;BESIKO;SOLOY;ALTO MANGO;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;30;21;31;28;28;20;17;17;21;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;3;4;5;5;3;1;3;5;4;2;12;10
2079;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;ALTO CABALLERO;GUAYABAL;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;5;11;15;15;12;9;7;11;15;15;11;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;8;8
2080;COMARCA NGÄBE BUGLÉ NEDRINI;CHIRIQUÍ;MUNÄ;ALTO CABALLERO;ALTO SALDAÑA;INDÍGENA;PRIMARIA UNIGRADO;OFICIAL;25;25;15;16;21;21;23;14;17;11;13;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;10;7
