geo_id,longitude,latitude
NIG-000478,9.52386604,11.32696218
NIG-000479,3.39454608,6.57346067
NIG-000480,6.797,5.166
NIG-000481,9.4755,11.3037
NIG-000482,9.50842455,11.36079208
NIG-000483,9.51195495,11.37884137
NIG-000484,9.594,11.3562
NIG-000485,9.49600461,11.34177897
NIG-000486,4.7344868,8.17732404
NIG-000487,11.08407606,11.71010034
NIG-000488,4.63947232,8.10278841
NIG-000489,7.91121896,5.0842724
NIG-000490,11.10483335,11.72798526
NIG-000491,7.46219524,9.05889067
NIG-000492,7.89783188,5.16774386
NIG-000493,7.50214647,8.98549124
NIG-000494,3.00044261,6.89251281
NIG-000495,7.08052303,8.98779959
NIG-000496,3.0082666,6.85907436
NIG-000497,3.905,7.379
NIG-000498,13.42873015,12.5103683
NIG-000499,7.93170972,11.9205091
NIG-000500,13.46852997,12.55135037
NIG-000501,13.518198,12.5775412
NIG-000502,5.73311671,5.53118781
NIG-000503,5.73657991,5.52794391
NIG-000504,5.7313,5.5229
NIG-000505,5.76253729,5.50723904
NIG-000506,5.76030336,5.50993938
NIG-000507,5.75021135,5.51422982
