geo_id,longitude,latitude
ZAF-000703,-27.171455,26.485971
ZAF-000704,-27.183295,26.944318
ZAF-000705,-27.185962,26.950485
ZAF-000706,-27.185962,26.941651
ZAF-000707,-27.184795,26.953485
ZAF-000708,-27.208126,26.891316
ZAF-000709,-27.20696,26.951151
ZAF-000710,-27.176962,26.940651
ZAF-000711,-27.205961,26.953551
ZAF-000712,-28.140072,26.888299
ZAF-000713,-28.069739,26.604457
ZAF-000714,-28.125906,26.9013
ZAF-000715,-28.134905,26.9023
ZAF-000716,-28.123906,26.900633
ZAF-000717,-28.134239,26.892633
ZAF-000718,-28.122572,26.851131
ZAF-000719,-28.073575,26.886633
ZAF-000720,-28.099362,26.873157
ZAF-000721,-28.10824,26.853798
ZAF-000722,-28.056409,26.858133
ZAF-000723,-28.073742,26.883467
ZAF-000724,-28.135572,26.9033
ZAF-000725,-28.124073,26.900966
ZAF-000726,-27.980413,26.809632
ZAF-000727,-28.142685,26.891902
ZAF-000728,-28.140405,26.889632
ZAF-000729,-27.409477,29.174382
ZAF-000730,-27.670798,29.549891
ZAF-000731,-27.41681,29.180049
ZAF-000732,-27.417643,29.173882
ZAF-000733,-27.41831,29.169882
ZAF-000734,-27.670798,29.549891
ZAF-000735,-27.415096,29.174601
