FID,the_geom,Educ_Code,Educ_Name,Adm2_Name,Adm3_Name,Adm4_Name,Adm4_Code,Educ_Type,Latitude,Longitude,Accuracy,ADM4_COD_1,ADM3_NAM_1,ADM2_NAM_1,NUMBER
sle_educ_pt_steward_schools.16744,POINT (-12.079527869999936 7.605568327000071),SLE_Prim_0094,Wesleyan Primary School,Bonthe,Sogbeni,Bakumba,SLE03021001,Primary School,7.60556833,-12.07952787,Needs Validation - STEWARD Project,SLE03021001,Sogbeni,Bonthe,94
sle_educ_pt_steward_schools.16745,POINT (-12.099464810999962 7.544900177000045),SLE_Prim_0095,U.B.C. Primary School,Bonthe,Sogbeni,Beyorgboh,SLE03021002,Primary School,7.54490018,-12.09946481,Needs Validation - STEWARD Project,SLE03021002,Sogbeni,Bonthe,95
sle_educ_pt_steward_schools.16746,POINT (-12.072245950999957 7.47530824100005),SLE_Prim_0096,R.C. Primary School,Bonthe,Sogbeni,Ndopie,SLE03021003,Primary School,7.47530824,-12.07224595,Needs Validation - STEWARD Project,SLE03021003,Sogbeni,Bonthe,96
sle_educ_pt_steward_schools.16747,POINT (-12.102866929999948 7.612871219000056),SLE_Prim_0097,National Islamic Primary School,Bonthe,Sogbeni,Pengor,SLE03021004,Primary School,7.61287122,-12.10286693,Needs Validation - STEWARD Project,SLE03021004,Sogbeni,Bonthe,97
sle_educ_pt_steward_schools.16748,POINT (-12.091529640999966 7.565843412000049),SLE_Prim_0098,National Islamic Primary School,Bonthe,Sogbeni,Pengor,SLE03021004,Primary School,7.56584341,-12.09152964,Needs Validation - STEWARD Project,SLE03021004,Sogbeni,Bonthe,98
sle_educ_pt_steward_schools.16749,POINT (-12.150734260999968 7.433665630000064),SLE_Prim_0099,D.E.C. Primary School,Bonthe,Yawbeko,Baryege,SLE03021101,Primary School,7.43366563,-12.15073426,Needs Validation - STEWARD Project,SLE03021101,Yawbeko,Bonthe,99
sle_educ_pt_steward_schools.16750,POINT (-12.147410027999967 7.457812563000061),SLE_Prim_0100,R.C. Primary School,Bonthe,Yawbeko,Hahun,SLE03021103,Primary School,7.45781256,-12.14741003,Needs Validation - STEWARD Project,SLE03021103,Yawbeko,Bonthe,100
sle_educ_pt_steward_schools.16751,POINT (-12.113189664999936 7.403066374000048),SLE_Prim_0101,D.E.C. Primary School,Bonthe,Yawbeko,Ketaway,SLE03021103,Primary School,7.40306637,-12.11318966,Needs Validation - STEWARD Project,SLE03021103,Yawbeko,Bonthe,101
sle_educ_pt_steward_schools.16752,POINT (-12.130070147999959 7.437796734000074),SLE_Prim_0102,New Life Primary School,Bonthe,Yawbeko,Ketaway,SLE03021103,Primary School,7.43779673,-12.13007015,Needs Validation - STEWARD Project,SLE03021103,Yawbeko,Bonthe,102
sle_educ_pt_steward_schools.16753,POINT (-12.12970605299995 7.4422846460000756),SLE_Prim_0103,U.B.C. Primary School,Bonthe,Yawbeko,Ketaway,SLE03021103,Primary School,7.44228465,-12.12970605,Needs Validation - STEWARD Project,SLE03021103,Yawbeko,Bonthe,103
sle_educ_pt_steward_schools.16754,POINT (-12.172295562999977 7.499759671000049),SLE_Prim_0104,D.E.C. Primary School,Bonthe,Yawbeko,Mobuli,SLE03021104,Primary School,7.49975967,-12.17229556,Needs Validation - STEWARD Project,SLE03021104,Yawbeko,Bonthe,104
sle_educ_pt_steward_schools.16755,POINT (-12.079441171999974 7.415322662000051),SLE_Prim_0105,D.E.C. Primary School,Bonthe,Yawbeko,Yorma,SLE03021105,Primary School,7.41532266,-12.07944117,Needs Validation - STEWARD Project,SLE03021105,Yawbeko,Bonthe,105
sle_educ_pt_steward_schools.16756,POINT (-12.512765529999967 7.526481775000036),SLE_Seco_0106,Bonthe Sec. School,Bonthe,Bonthe Town,Bonthe Urban,SLE03029101,Secondary School,7.52648178,-12.51276553,Needs Validation - STEWARD Project,SLE03029101,Bonthe Urban,Bonthe,106
sle_educ_pt_steward_schools.16757,POINT (-12.501605347999941 7.5254603010000665),SLE_Scho_0107,Minnie Mull Memorial School,Bonthe,Bonthe Town,Bonthe Urban,SLE03029101,School,7.5254603,-12.50160535,Needs Validation - STEWARD Project,SLE03029101,Bonthe Urban,Bonthe,107
sle_educ_pt_steward_schools.16758,POINT (-12.50895978099993 7.525285282000027),SLE_Prim_0108,Islamic Call Society Primary School,Bonthe,Bonthe Town,Bonthe Urban,SLE03029101,Primary School,7.52528528,-12.50895978,Needs Validation - STEWARD Project,SLE03029101,Bonthe Urban,Bonthe,108
sle_educ_pt_steward_schools.16759,POINT (-12.503555257999949 7.524956284000041),SLE_Prim_0109,U.M.C. Primary School,Bonthe,Bonthe Town,Bonthe Urban,SLE03029101,Primary School,7.52495628,-12.50355526,Needs Validation - STEWARD Project,SLE03029101,Bonthe Urban,Bonthe,109
sle_educ_pt_steward_schools.16760,POINT (-12.541315362999967 7.938603370000067),SLE_Seco_0110,Ahmad. Muslim Secondary School (Temporal Shelter),Moyamba,Bagruwa,Sembehun,SLE03030109,Secondary School,7.93860337,-12.54131536,Needs Validation - STEWARD Project,SLE03030109,Bagruwa,Moyamba,110
sle_educ_pt_steward_schools.16761,POINT (-12.66497951699995 8.234397053000066),SLE_Seco_0111,Ahmadiyya Secondary Schoool,Moyamba,Bumpeh,Greema,SLE03030203,Secondary School,8.23439705,-12.66497952,Needs Validation - STEWARD Project,SLE03030203,Bumpeh,Moyamba,111
sle_educ_pt_steward_schools.16762,POINT (-12.683885508999936 8.226787882000053),SLE_Seco_0112,Walter Schutz Memorial Secondary School (U.M.C),Moyamba,Bumpeh,Saiama,SLE03030211,Secondary School,8.22678788,-12.68388551,Needs Validation - STEWARD Project,SLE03030211,Bumpeh,Moyamba,112
sle_educ_pt_steward_schools.16763,POINT (-12.093774960999951 8.035238523000032),SLE_Seco_0113,Agriculture Sec. School Dass,Moyamba,Dasse,Mano,SLE03030307,Secondary School,8.03523852,-12.09377496,Needs Validation - STEWARD Project,SLE03030307,Dasse,Moyamba,113
sle_educ_pt_steward_schools.16764,POINT (-12.339605656999936 8.233176370000024),SLE_Seco_0114,Fakunya Agric & Voc Sec. School,Moyamba,Fakunya,Gandorhun -Central,SLE03030402,Secondary School,8.23317637,-12.33960566,Needs Validation - STEWARD Project,SLE03030402,Fakunya,Moyamba,114
sle_educ_pt_steward_schools.16765,POINT (-12.225008592999927 8.130943779000063),SLE_Scho_0115,U.M.C. School,Moyamba,Fakunya,Njawa,SLE03030407,School,8.13094378,-12.22500859,Needs Validation - STEWARD Project,SLE03030407,Fakunya,Moyamba,115
sle_educ_pt_steward_schools.16766,POINT (-12.217896396999947 8.313468639000064),SLE_Seco_0116,Moyamba Junction Sec. School,Moyamba,Fakunya,To-Ndambalenga,SLE03030410,Secondary School,8.31346864,-12.2178964,Needs Validation - STEWARD Project,SLE03030410,Fakunya,Moyamba,116
sle_educ_pt_steward_schools.16767,POINT (-12.307772413999942 8.157243870000059),SLE_Scho_0117,U.M.C School,Moyamba,Fakunya,Tullu,SLE03030411,School,8.15724387,-12.30777241,Needs Validation - STEWARD Project,SLE03030411,Fakunya,Moyamba,117
sle_educ_pt_steward_schools.16768,POINT (-12.432209851999971 8.160699814000054),SLE_Seco_0118,Harford School for Girls,Moyamba,Kaiyamba,Koromboya,SLE03030602,Secondary School,8.16069981,-12.43220985,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,118
sle_educ_pt_steward_schools.16769,POINT (-12.442724312999928 8.164480489000027),SLE_Seco_0119,Kulafy Rashideen Secondary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Secondary School,8.16448049,-12.44272431,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,119
sle_educ_pt_steward_schools.16770,POINT (-12.454858257999945 8.161773641000025),SLE_Seco_0120,St. Michaels Secondary School,Moyamba,Kaiyamba,Koromboya,SLE03030602,Secondary School,8.16177364,-12.45485826,Needs Validation - STEWARD Project,SLE03030602,Kaiyamba,Moyamba,120
sle_educ_pt_steward_schools.16771,POINT (-12.371141548999958 8.117195687000049),SLE_Scho_0121,West Africa Memorial (W.A.M.),Moyamba,Kaiyamba,Lungili,SLE03030604,School,8.11719569,-12.37114155,Needs Validation - STEWARD Project,SLE03030604,Kaiyamba,Moyamba,121
sle_educ_pt_steward_schools.16772,POINT (-12.424637943999926 8.166218293000043),SLE_Seco_0122,Fergusson Secondary School,Moyamba,Kaiyamba,Mosoe,SLE03030606,Secondary School,8.16621829,-12.42463794,Needs Validation - STEWARD Project,SLE03030606,Kaiyamba,Moyamba,122
sle_educ_pt_steward_schools.16773,POINT (-12.055994085999941 8.095107169000073),SLE_Scho_0123,U.M.C. School,Moyamba,Kanajie,Ngiegombu,SLE03030703,School,8.09510717,-12.05599409,Needs Validation - STEWARD Project,SLE03030703,Kamajei,Moyamba,123
sle_educ_pt_steward_schools.16774,POINT (-11.997830348999969 8.151555759000075),SLE_Scho_0124,U.M.C. School,Moyamba,Kanajie,Ngiegombu,SLE03030703,School,8.15155576,-11.99783035,Needs Validation - STEWARD Project,SLE03030703,Kamajei,Moyamba,124
sle_educ_pt_steward_schools.16775,POINT (-11.994342424999957 8.127489052000044),SLE_Scho_0125,U.M.C. School,Moyamba,Kanajie,Ngiegombu,SLE03030703,School,8.12748905,-11.99434242,Needs Validation - STEWARD Project,SLE03030703,Kamajei,Moyamba,125
sle_educ_pt_steward_schools.16776,POINT (-11.970518770999945 8.136146612000061),SLE_Scho_0126,Foya - Kortuwa,Moyamba,Kanajie,Tawovehun,SLE03030706,School,8.13614661,-11.97051877,Needs Validation - STEWARD Project,SLE03030706,Kamajei,Moyamba,126
sle_educ_pt_steward_schools.16777,POINT (-12.499137562999977 8.245625154000038),SLE_Scho_0127,Magbenka,Moyamba,Kongbora,Mokerewo,SLE03030804,School,8.24562515,-12.49913756,Needs Validation - STEWARD Project,SLE03030804,Kongbora,Moyamba,127
sle_educ_pt_steward_schools.16778,POINT (-12.101738969999928 8.217471758000045),SLE_Scho_0128,Mosenge,Moyamba,Kori,Zone Four,SLE03030904,School,8.21747176,-12.10173897,Needs Validation - STEWARD Project,SLE03030904,Kori,Moyamba,128
sle_educ_pt_steward_schools.16779,POINT (-12.056511267999952 8.120579259000067),SLE_Seco_0129,University Secondary School,Moyamba,Kori,Zone Seven,SLE03030907,Secondary School,8.12057926,-12.05651127,Needs Validation - STEWARD Project,SLE03030907,Kori,Moyamba,129
sle_educ_pt_steward_schools.16780,POINT (-12.014724680999961 8.108530793000057),SLE_Scho_0130,U.M.C. School,Moyamba,Kanajie,Ngiegombu,SLE03031003,School,8.10853079,-12.01472468,Needs Validation - STEWARD Project,SLE03031003,Kowa,Moyamba,130
sle_educ_pt_steward_schools.16781,POINT (-12.040893130999962 8.05450071000007),SLE_Scho_0131,Kai Yehun,Moyamba,Kowa,Mosumana,SLE03031003,School,8.05450071,-12.04089313,Needs Validation - STEWARD Project,SLE03031003,Kowa,Moyamba,131
sle_educ_pt_steward_schools.16782,POINT (-12.339707058999977 7.840675653000062),SLE_Scho_0132,Mberebu,Moyamba,Lower Banta,Gbangbatoke,SLE03031102,School,7.84067565,-12.33970706,Needs Validation - STEWARD Project,SLE03031102,Lower Banta,Moyamba,132
sle_educ_pt_steward_schools.16783,POINT (-12.276734309999938 7.76321615300003),SLE_Scho_0133,Kpetama,Moyamba,Lower Banta,Ndendemoya,SLE03031106,School,7.76321615,-12.27673431,Needs Validation - STEWARD Project,SLE03031106,Lower Banta,Moyamba,133
sle_educ_pt_steward_schools.16784,POINT (-12.295780469999954 7.786758788000043),SLE_Prim_0134,United Brethren Church Primay School - Moriba Town,Bonthe,Imperri,Babum,SLE03031106,Primary School,7.78675879,-12.29578047,Needs Validation - STEWARD Project,SLE03031106,Lower Banta,Moyamba,134
sle_educ_pt_steward_schools.16785,POINT (-12.88030493499997 8.136175756000057),SLE_Scho_0135,Mocharlie,Moyamba,Ribbi,Mobureh,SLE03031206,School,8.13617576,-12.88030494,Needs Validation - STEWARD Project,SLE03031206,Ribbi,Moyamba,135
sle_educ_pt_steward_schools.16786,POINT (-12.740965580999955 8.297750011000062),SLE_Seco_0136,Rabbi Secondary School,Moyamba,Ribbi,Motoni,SLE03031207,Secondary School,8.29775001,-12.74096558,Needs Validation - STEWARD Project,SLE03031207,Ribbi,Moyamba,136
sle_educ_pt_steward_schools.16787,POINT (-12.780375111999945 8.29146355100005),SLE_Scho_0137,Foya,Moyamba,Ribbi,Motoni,SLE03031207,School,8.29146355,-12.78037511,Needs Validation - STEWARD Project,SLE03031207,Ribbi,Moyamba,137
sle_educ_pt_steward_schools.16788,POINT (-12.134835184999929 7.754025412000033),SLE_Seco_0138,J.J. Momerial High School,Moyamba,Upper Banta,Bei-Kelleh,SLE03031401,Secondary School,7.75402541,-12.13483518,Needs Validation - STEWARD Project,SLE03031401,Upper Banta,Moyamba,138
sle_educ_pt_steward_schools.16789,POINT (-12.18317781299993 7.722897211000031),SLE_Scho_0139,Morisine,Moyamba,Upper Banta,Bei-Kelleh,SLE03031401,School,7.72289721,-12.18317781,Needs Validation - STEWARD Project,SLE03031401,Upper Banta,Moyamba,139
sle_educ_pt_steward_schools.16790,POINT (-11.11650872599995 7.767991387000052),SLE_Prim_0140,Islamic Welfare Primary School (Sanjun,Kenema,Dama,Dakowa,SLE01020101,Primary School,7.76799139,-11.11650873,Needs Validation - STEWARD Project,SLE01020101,Dama,Kenema,140
sle_educ_pt_steward_schools.16791,POINT (-11.141189857999962 7.770100470000045),SLE_Prim_0141,Kenema District Community Primary School,Kenema,Dama,Dakowa,SLE01020101,Primary School,7.77010047,-11.14118986,Needs Validation - STEWARD Project,SLE01020101,Dama,Kenema,141
sle_educ_pt_steward_schools.16792,POINT (-11.121943045999956 7.788881991000039),SLE_Prim_0142,Kenema District Community Primary School,Kenema,Dama,Dakowa,SLE01020101,Primary School,7.78888199,-11.12194305,Needs Validation - STEWARD Project,SLE01020101,Dama,Kenema,142
sle_educ_pt_steward_schools.16793,POINT (-11.13762597899995 7.796531967000021),SLE_Prim_0143,Kenema District Community Primary School Jao,Kenema,Dama,Dakowa,SLE01020101,Primary School,7.79653197,-11.13762598,Needs Validation - STEWARD Project,SLE01020101,Dama,Kenema,143
sle_educ_pt_steward_schools.16794,POINT (-11.080495190999955 7.756092015000036),SLE_Prim_0144,National Islamic Primary School (Patama),Kenema,Dama,Dakowa,SLE01020101,Primary School,7.75609202,-11.08049519,Needs Validation - STEWARD Project,SLE01020101,Dama,Kenema,144
sle_educ_pt_steward_schools.16795,POINT (-11.094412099999943 7.716646347000051),SLE_Prim_0145,Sevenday Adventist Primary School (Kanga),Kenema,Dama,Dakowa,SLE01020101,Primary School,7.71664635,-11.0944121,Needs Validation - STEWARD Project,SLE01020101,Dama,Kenema,145
sle_educ_pt_steward_schools.16796,POINT (-11.135962013999972 7.804422851000027),SLE_Prim_0146,Young Muslim Primary School (Basara),Kenema,Dama,Dakowa,SLE01020101,Primary School,7.80442285,-11.13596201,Needs Validation - STEWARD Project,SLE01020101,Dama,Kenema,146
sle_educ_pt_steward_schools.16797,POINT (-11.17390796999996 7.79820025500004),SLE_Prim_0147,Gofor,Kenema,Dama,Danyadejo,SLE01020102,Primary School,7.79820026,-11.17390797,Needs Validation - STEWARD Project,SLE01020102,Dama,Kenema,147
sle_educ_pt_steward_schools.16798,POINT (-11.143276469999932 7.7257149240000444),SLE_Prim_0148,Islamic Welfare Primary School (Diame),Kenema,Dama,Danyadejo,SLE01020102,Primary School,7.72571492,-11.14327647,Needs Validation - STEWARD Project,SLE01020102,Dama,Kenema,148
sle_educ_pt_steward_schools.16799,POINT (-11.152432795999971 7.75316695600003),SLE_Prim_0149,Kenema District Education Committee Primary SchoolBobama,Kenema,Dama,Danyadejo,SLE01020102,Primary School,7.75316696,-11.1524328,Needs Validation - STEWARD Project,SLE01020102,Dama,Kenema,149
sle_educ_pt_steward_schools.16800,POINT (-11.12495888199993 7.824275016000058),SLE_Prim_0150,Konjo Islamic Primary School Konjo,Kenema,Dama,Dassama,SLE01020103,Primary School,7.82427502,-11.12495888,Needs Validation - STEWARD Project,SLE01020103,Dama,Kenema,150
sle_educ_pt_steward_schools.16801,POINT (-11.12489611999996 7.826200767000046),SLE_Prim_0151,Mission Community Primary School,Kenema,Dama,Dassama,SLE01020103,Primary School,7.82620077,-11.12489612,Needs Validation - STEWARD Project,SLE01020103,Dama,Kenema,151
sle_educ_pt_steward_schools.16802,POINT (-11.076072464999982 7.864402334000033),SLE_Prim_0152,Seventh Day adventist Primary School Konia,Kenema,Dama,Dassama,SLE01020103,Primary School,7.86440233,-11.07607246,Needs Validation - STEWARD Project,SLE01020103,Dama,Kenema,152
sle_educ_pt_steward_schools.16803,POINT (-11.116555887999937 7.845786414000031),SLE_Prim_0153,Young Muslim Primary School (Majihun),Kenema,Dama,Dassama,SLE01020103,Primary School,7.84578641,-11.11655589,Needs Validation - STEWARD Project,SLE01020103,Dama,Kenema,153
sle_educ_pt_steward_schools.16804,POINT (-11.186426559999973 7.7143055670000535),SLE_Prim_0154,Kenema District Committee Primary School Gao,Kenema,Dama,Fowai,SLE01020104,Primary School,7.71430557,-11.18642656,Needs Validation - STEWARD Project,SLE01020104,Dama,Kenema,154
sle_educ_pt_steward_schools.16805,POINT (-11.194607288999975 7.75420802900004),SLE_Prim_0155,Kenema District Education Committee Primary School (Kpandebu),Kenema,Dama,Fowai,SLE01020104,Primary School,7.75420803,-11.19460729,Needs Validation - STEWARD Project,SLE01020104,Dama,Kenema,155
sle_educ_pt_steward_schools.16806,POINT (-11.186259758999938 7.769834698000068),SLE_Prim_0156,Roman Catholic Primary School (Korma),Kenema,Dama,Fowai,SLE01020104,Primary School,7.7698347,-11.18625976,Needs Validation - STEWARD Project,SLE01020104,Dama,Kenema,156
sle_educ_pt_steward_schools.16807,POINT (-11.059894732999965 7.802657750000037),SLE_Prim_0157,Kenema District Education Committee Primary School,Kenema,Dama,Klajie,SLE01020105,Primary School,7.80265775,-11.05989473,Needs Validation - STEWARD Project,SLE01020105,Dama,Kenema,157
sle_educ_pt_steward_schools.16808,POINT (-11.077885355999967 7.8315063700000564),SLE_Prim_0158,National Islamic Primary School (Saama),Kenema,Dama,Klajie,SLE01020105,Primary School,7.83150637,-11.07788536,Needs Validation - STEWARD Project,SLE01020105,Dama,Kenema,158
sle_educ_pt_steward_schools.16809,POINT (-11.103044274999945 7.814160909000066),SLE_Prim_0159,Young Muslim Primary School (Golahun),Kenema,Dama,Klajie,SLE01020105,Primary School,7.81416091,-11.10304428,Needs Validation - STEWARD Project,SLE01020105,Dama,Kenema,159
sle_educ_pt_steward_schools.16810,POINT (-11.24007667799998 7.6737954540000715),SLE_Prim_0160,Al - Qudus Islamic Primary School (Looppa),Kenema,Dama,Lower Dabor,SLE01020106,Primary School,7.67379545,-11.24007668,Needs Validation - STEWARD Project,SLE01020106,Dama,Kenema,160
sle_educ_pt_steward_schools.16811,POINT (-11.252665969999953 7.653889259000039),SLE_Prim_0161,Al - Qudus Islamic Primary School Ngihun,Kenema,Dama,Lower Dabor,SLE01020106,Primary School,7.65388926,-11.25266597,Needs Validation - STEWARD Project,SLE01020106,Dama,Kenema,161
sle_educ_pt_steward_schools.16812,POINT (-11.203671898999971 7.707437669000058),SLE_Prim_0162,Al-qudu Islamic Primary School (Baoma),Kenema,Dama,Lower Dabor,SLE01020106,Primary School,7.70743767,-11.2036719,Needs Validation - STEWARD Project,SLE01020106,Dama,Kenema,162
sle_educ_pt_steward_schools.16813,POINT (-11.183831664999957 7.6871466710000504),SLE_Prim_0163,Kulaf-Rashidin Primary School (Yibama),Kenema,Dama,Lower Dabor,SLE01020106,Primary School,7.68714667,-11.18383166,Needs Validation - STEWARD Project,SLE01020106,Dama,Kenema,163
sle_educ_pt_steward_schools.16814,POINT (-11.225127609999959 7.719176881000067),SLE_Prim_0164,Non formal Primary School,Kenema,Dama,Lower Dabor,SLE01020106,Primary School,7.71917688,-11.22512761,Needs Validation - STEWARD Project,SLE01020106,Dama,Kenema,164
sle_educ_pt_steward_schools.16815,POINT (-11.033152825999935 7.86029125400006),SLE_Prim_0165,Ahmadiyya Muslima Promary School (Tawahun),Kenema,Dama,Upper Dapoor,SLE01020107,Primary School,7.86029125,-11.03315283,Needs Validation - STEWARD Project,SLE01020107,Dama,Kenema,165
sle_educ_pt_steward_schools.16816,POINT (-11.048325661999968 7.850354869000057),SLE_Prim_0166,Community Primary School (Vaama),Kenema,Dama,Upper Dapoor,SLE01020107,Primary School,7.85035487,-11.04832566,Needs Validation - STEWARD Project,SLE01020107,Dama,Kenema,166
sle_educ_pt_steward_schools.16817,POINT (-11.036995604999959 7.813454038000032),SLE_Prim_0167,Roman Catholic Primary School (Madina),Kenema,Dama,Upper Dapoor,SLE01020107,Primary School,7.81345404,-11.0369956,Needs Validation - STEWARD Project,SLE01020107,Dama,Kenema,167
sle_educ_pt_steward_schools.16818,POINT (-11.011805458999959 7.826954292000039),SLE_Prim_0168,Roman Catholic Primary School (tokpombu),Kenema,Dama,Upper Dapoor,SLE01020107,Primary School,7.82695429,-11.01180546,Needs Validation - STEWARD Project,SLE01020107,Dama,Kenema,168
sle_educ_pt_steward_schools.16819,POINT (-11.209607270999982 8.252498083000035),SLE_Prim_0169,Kenema District Education Community Primary School,Kenema,Dodo,Bambara,SLE01020201,Primary School,8.25249808,-11.20960727,Needs Validation - STEWARD Project,SLE01020201,Dodo,Kenema,169
sle_educ_pt_steward_schools.16820,POINT (-11.20007972999997 8.240980603000025),SLE_Prim_0170,Roman Catholic Primary School,Kenema,Dodo,Bambara,SLE01020201,Primary School,8.2409806,-11.20007973,Needs Validation - STEWARD Project,SLE01020201,Dodo,Kenema,170
